"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"BIND_mikado.2G3307.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G335.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G335.2"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G3390.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G3407.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3408.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.2G3414.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3414.2"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3427.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3520.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G3522.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3593.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3596.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3655.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3702.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G3750.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3757.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3758.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3855.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3875.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G3901.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3901.2"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G3933.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G3995.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G3996.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4011.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4026.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4043.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G406.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G4076.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G4213.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G4262.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G4347.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4353.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4385.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4421.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4452.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4452.2"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4458.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4459.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G460.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4621.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G4656.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4659.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G473.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4778.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G4828.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G485.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G4912.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G4961.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5009.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G5097.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5169.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5325.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5444.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5471.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G5531.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5552.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.2G5601.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G564.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G5666.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G570.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5703.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5709.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G576.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5773.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5813.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5833.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5835.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G5897.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G5902.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G6010.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G6023.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G612.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G6199.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6217.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G623.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.2G6234.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6319.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G6383.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6439.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G6605.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6612.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G6631.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G666.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G6669.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6690.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G6697.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6715.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6715.2"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G6799.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G692.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G6939.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7056.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7058.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7059.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7084.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7134.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G723.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G7271.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7300.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7317.1"	"Arabidopsis thaliana"	1	1	1	0	1	0
"BIND_mikado.2G7395.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G741.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G7412.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G744.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7485.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G752.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G7585.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7696.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G7712.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7730.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G7737.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G7757.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G778.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G7785.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G7889.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G7958.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G798.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G8086.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G8138.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G822.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G831.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G837.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G837.2"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G866.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G874.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G901.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G901.2"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G901.3"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.2G906.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G939.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G943.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G944.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G945.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G949.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G950.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G952.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G955.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.2G962.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.2G965.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G969.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G97.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G98.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.2G986.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.2G987.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.2G996.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G1039.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G1058.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1111.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G1213.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1255.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1297.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G1298.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G1304.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G1315.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G1373.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1383.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1397.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1447.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1456.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1459.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1600.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G1682.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G1753.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G1860.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G1928.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G2046.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G2070.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G2167.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G219.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G2201.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G236.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G237.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G240.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G242.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G2432.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G2487.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G2529.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G2537.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G2542.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G2586.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G2661.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G2687.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G2712.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G2756.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G283.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G3058.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G3072.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G3076.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G3135.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G3136.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3202.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G3258.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G329.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3331.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G3437.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3457.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G3463.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3490.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G3656.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G3676.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3814.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G3859.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G390.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G4033.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4075.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4103.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G4128.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4145.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4189.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G4199.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4203.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4240.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4242.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4247.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4307.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4310.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4340.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4344.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G4369.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4403.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4444.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G4447.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G448.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G4486.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4502.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4526.1.orf2"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4551.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4606.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4610.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4624.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4632.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4633.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4638.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4639.1.orf2"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4647.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4648.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4653.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4671.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4682.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4685.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4699.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4712.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4716.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4732.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4741.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4745.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4762.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4774.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4794.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4823.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4825.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4841.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4875.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4877.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4878.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4879.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4880.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4881.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4893.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4894.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4900.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4902.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4905.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4907.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4927.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4931.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4932.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4938.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4939.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4940.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4946.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4953.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4962.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4966.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4967.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4969.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4971.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4973.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4975.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G4979.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4982.1.orf2"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G4983.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G4984.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G4991.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5006.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5007.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5008.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5012.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5017.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5025.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5040.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5041.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G5044.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5049.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5058.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5060.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5067.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5073.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5080.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G508.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5110.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5116.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5117.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5119.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G5127.1"	"Arabidopsis thaliana"	0	1	0	1	1	0
"BIND_mikado.3G5134.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5141.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5149.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5165.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5189.1"	"Arabidopsis thaliana"	1	1	1	0	0	0
"BIND_mikado.3G5190.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5198.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G5204.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G5227.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5233.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G5243.1"	"Arabidopsis thaliana"	1	1	1	1	1	0
"BIND_mikado.3G5244.1"	"Arabidopsis thaliana"	0	1	0	0	1	0
"BIND_mikado.3G5245.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5253.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5255.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5268.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
"BIND_mikado.3G5277.1"	"Arabidopsis thaliana"	1	1	1	1	0	0
"BIND_mikado.3G5280.1"	"Arabidopsis thaliana"	1	1	0	1	1	0
