qseqid	name
mikado.3G9040.1	Eukaryota
mikado.2G4996.1	Eukaryota
mikado.3G13479.1	Eukaryota
mikado.4G5712.3	Eukaryota
mikado.5G1956.1	Eukaryota
mikado.1G17566.4	Eukaryota
mikado.5G5682.1	Eukaryota
mikado.5G12272.1	Eukaryota
mikado.5G9480.1	Eukaryota
mikado.3G2180.1	Eukaryota
mikado.2G10509.1	Eukaryota
mikado.5G2687.1	Eukaryota
mikado.4G9389.2	Eukaryota
mikado.5G9108.1	Eukaryota
mikado.3G2431.1	Eukaryota
mikado.5G4551.2	Eukaryota
mikado.4G7661.1	Eukaryota
mikado.2G9040.1	Eukaryota
mikado.5G2878.1	Eukaryota
mikado.1G6613.1	Eukaryota
mikado.5G13892.1	Eukaryota
mikado.5G13637.1	Eukaryota
mikado.4G7713.1	Eukaryota
mikado.5G10704.1	Eukaryota
mikado.1G14317.1	Eukaryota
mikado.3G2360.1	Eukaryota
mikado.2G10437.1	Eukaryota
mikado.4G7045.1	Eukaryota
mikado.5G6051.1	Eukaryota
mikado.5G5724.1	Eukaryota
mikado.2G5996.1	Eukaryota
mikado.2G10874.1	Eukaryota
mikado.2G7363.1	Eukaryota
mikado.3G4434.1	Eukaryota
mikado.3G412.1	Eukaryota
mikado.3G1935.1	Eukaryota
mikado.1G16039.1	Eukaryota
mikado.3G225.1	Eukaryota
mikado.1G11790.1	Eukaryota
mikado.4G3452.1	Eukaryota
mikado.4G487.1	Eukaryota
mikado.1G855.2	Eukaryota
mikado.3G13672.1	Eukaryota
mikado.3G13130.1	Eukaryota
mikado.5G12722.1	Eukaryota
mikado.1G3283.1	Eukaryota
mikado.1G11403.1	Eukaryota
mikado.5G8618.3	Eukaryota
mikado.4G8603.1	Eukaryota
mikado.3G6136.1	Eukaryota
mikado.1G4409.1	Eukaryota
mikado.5G5335.1	Eukaryota
mikado.5G8252.1	Eukaryota
mikado.3G2162.1	Eukaryota
mikado.3G13327.2	Eukaryota
mikado.1G11129.1	Eukaryota
mikado.5G3656.1	Eukaryota
mikado.5G15740.1	Eukaryota
mikado.4G10089.1	Eukaryota
mikado.1G5826.1	Eukaryota
mikado.1G10541.1	Eukaryota
mikado.4G4633.1	Eukaryota
mikado.4G4546.1	Eukaryota
mikado.3G9782.2	Eukaryota
mikado.2G6030.1	Eukaryota
mikado.1G5238.1	Eukaryota
mikado.1G1666.1	Eukaryota
mikado.3G1483.1	Eukaryota
mikado.5G11164.1	Eukaryota
mikado.1G16340.2	Eukaryota
mikado.4G4635.1	Eukaryota
mikado.5G8510.1	Eukaryota
mikado.2G9924.1	Eukaryota
mikado.2G7711.1	Eukaryota
mikado.3G3596.1	Eukaryota
mikado.2G7714.1	Eukaryota
mikado.5G898.1	Eukaryota
mikado.5G2900.1	Eukaryota
mikado.5G13292.1	Eukaryota
mikado.5G11484.1	Eukaryota
mikado.3G12655.1	Eukaryota
mikado.5G11292.1	Eukaryota
mikado.3G1383.1	Eukaryota
mikado.1G15171.3	Eukaryota
mikado.1G14370.1	Eukaryota
mikado.3G13140.1	Eukaryota
mikado.1G2261.1	Eukaryota
mikado.2G9402.1	Eukaryota
mikado.1G12797.1	Eukaryota
mikado.3G10686.1	Eukaryota
mikado.2G7432.1	Eukaryota
mikado.2G6274.2	Eukaryota
mikado.3G3205.1	Eukaryota
mikado.2G10920.1	Eukaryota
mikado.5G2215.1	Eukaryota
mikado.3G11830.1	Eukaryota
mikado.1G39.1	Eukaryota
mikado.2G2773.1	Eukaryota
mikado.5G3273.2	Eukaryota
mikado.1G4789.1	Eukaryota
mikado.4G6224.1	Eukaryota
mikado.5G9525.1	Eukaryota
mikado.4G2573.1	Eukaryota
mikado.4G10.1	Eukaryota
mikado.4G8902.1	Eukaryota
mikado.3G10429.1	Eukaryota
mikado.5G1073.1	Eukaryota
mikado.4G10027.2	Eukaryota
mikado.5G5564.1	Eukaryota
mikado.4G7369.1	Eukaryota
mikado.1G3348.1	Eukaryota
mikado.5G732.1	Eukaryota
mikado.5G9060.1	Eukaryota
mikado.4G9528.1	Eukaryota
mikado.1G1231.2	Eukaryota
mikado.3G1412.1	Eukaryota
mikado.5G12985.1	Eukaryota
mikado.3G4650.1	Eukaryota
mikado.5G3459.1	Eukaryota
mikado.5G9468.1	Eukaryota
mikado.3G10134.1	Eukaryota
mikado.4G3936.2	Eukaryota
mikado.4G3644.1	Eukaryota
mikado.1G1028.1	Eukaryota
mikado.4G5173.1	Eukaryota
mikado.3G4576.1	Eukaryota
mikado.5G11611.1	Eukaryota
mikado.3G1558.1	Eukaryota
mikado.5G4362.1	Eukaryota
mikado.5G5778.1	Eukaryota
mikado.1G2213.1	Eukaryota
mikado.4G10041.1	Eukaryota
mikado.3G485.1	Eukaryota
mikado.1G2979.1	Eukaryota
mikado.5G3928.1	Eukaryota
mikado.1G836.1	Eukaryota
mikado.3G3381.2	Eukaryota
mikado.4G6518.1	Eukaryota
mikado.3G4965.1	Eukaryota
mikado.4G1417.1	Eukaryota
mikado.1G10668.1	Eukaryota
mikado.1G1655.2	Eukaryota
mikado.1G7586.2	Eukaryota
mikado.3G12813.1	Eukaryota
mikado.2G4925.1	Eukaryota
mikado.4G5630.1	Eukaryota
mikado.5G3905.1	Eukaryota
mikado.5G7711.1	Eukaryota
mikado.3G394.1	Eukaryota
mikado.5G4946.1	Eukaryota
mikado.4G3968.1	Eukaryota
mikado.1G835.2	Eukaryota
mikado.5G10318.1	Eukaryota
mikado.5G14852.1	Eukaryota
mikado.1G17056.1	Eukaryota
mikado.3G11603.1	Eukaryota
mikado.3G12335.2	Eukaryota
mikado.2G8411.1	Eukaryota
mikado.3G12105.1	Eukaryota
mikado.5G2119.1	Eukaryota
mikado.2G7812.1	Eukaryota
mikado.4G5021.1	Eukaryota
mikado.5G2154.1	Eukaryota
mikado.2G4614.1	Eukaryota
mikado.4G5363.1	Eukaryota
mikado.2G4670.1	Eukaryota
mikado.3G11563.1	Eukaryota
mikado.3G9501.1	Eukaryota
mikado.2G10810.1	Eukaryota
mikado.1G1186.1	Eukaryota
mikado.3G781.1	Eukaryota
mikado.1G1046.1	Eukaryota
mikado.5G6163.1	Eukaryota
mikado.1G1915.1	Eukaryota
mikado.2G546.1	Eukaryota
mikado.5G3212.1	Eukaryota
mikado.5G2625.1	Eukaryota
mikado.1G3645.1	Eukaryota
mikado.5G13448.1	Eukaryota
mikado.1G15813.1	Eukaryota
mikado.1G1584.1	Eukaryota
mikado.1G4431.1	Eukaryota
mikado.3G2326.2	Eukaryota
mikado.3G11798.1	Eukaryota
mikado.3G9646.1	Eukaryota
mikado.5G5574.1	Eukaryota
mikado.4G5625.2	Eukaryota
mikado.1G11376.1	Eukaryota
mikado.5G5891.1	Eukaryota
mikado.2G1090.1	Eukaryota
mikado.3G9685.1	Eukaryota
mikado.1G8070.1	Eukaryota
mikado.3G3498.1	Eukaryota
mikado.2G10068.1	Eukaryota
mikado.1G6733.1	Eukaryota
mikado.1G11469.1	Eukaryota
mikado.1G4897.1	Eukaryota
mikado.5G1819.1	Eukaryota
mikado.2G4935.1	Eukaryota
mikado.3G8613.2	Eukaryota
mikado.5G11557.1	Eukaryota
mikado.3G10532.1	Eukaryota
mikado.5G15740.3	Eukaryota
mikado.4G9443.1	Eukaryota
mikado.4G5484.1	Eukaryota
mikado.3G10091.1	Eukaryota
mikado.1G1428.2	Eukaryota
mikado.5G5847.1	Eukaryota
mikado.3G4459.1	Eukaryota
mikado.1G14559.1	Eukaryota
mikado.4G959.1	Eukaryota
mikado.4G3895.1	Eukaryota
mikado.1G9211.1	Eukaryota
mikado.4G176.2	Eukaryota
mikado.4G3653.1	Eukaryota
mikado.2G5266.1	Eukaryota
mikado.4G6140.1	Eukaryota
mikado.5G2177.1	Eukaryota
mikado.5G422.1	Eukaryota
mikado.2G3986.1	Eukaryota
mikado.5G11430.1	Eukaryota
mikado.5G4564.1	Eukaryota
mikado.5G5266.1	Eukaryota
mikado.5G3038.2	Eukaryota
mikado.4G6139.1	Eukaryota
mikado.2G8489.1	Eukaryota
mikado.2G3030.1	Eukaryota
mikado.3G11704.1	Eukaryota
mikado.2G8014.1	Eukaryota
mikado.5G5716.1	Eukaryota
mikado.5G4063.1	Eukaryota
mikado.2G6555.1	Eukaryota
mikado.5G11637.1	Eukaryota
mikado.5G5318.1	Eukaryota
mikado.5G1068.1	Eukaryota
mikado.1G13552.1	Eukaryota
mikado.4G8763.1	Eukaryota
mikado.2G6477.1	Eukaryota
mikado.5G2274.1	Eukaryota
mikado.4G717.1	Eukaryota
mikado.4G9168.1	Eukaryota
mikado.2G4273.1	Eukaryota
mikado.1G14388.1	Eukaryota
mikado.1G6579.1	Eukaryota
mikado.3G4383.1	Eukaryota
mikado.3G1325.1	Eukaryota
mikado.1G6271.1	Eukaryota
mikado.3G9660.1	Eukaryota
mikado.3G13120.1	Eukaryota
mikado.4G4881.1	Eukaryota
mikado.3G11228.1	Eukaryota
mikado.4G5129.1	Eukaryota
mikado.4G3976.1	Eukaryota
mikado.1G9802.1	Eukaryota
mikado.1G4993.1	Eukaryota
mikado.1G12114.1	Eukaryota
mikado.3G12702.1	Eukaryota
mikado.4G8325.1	Eukaryota
mikado.5G14748.1	Eukaryota
mikado.1G16566.1	Eukaryota
mikado.3G4966.2	Eukaryota
mikado.4G6043.1	Eukaryota
mikado.3G11951.1	Eukaryota
mikado.5G3072.1	Eukaryota
mikado.1G14084.1	Eukaryota
mikado.4G3392.1	Eukaryota
mikado.1G3490.1	Eukaryota
mikado.4G7424.1	Eukaryota
mikado.4G3048.1	Eukaryota
mikado.1G11703.1	Eukaryota
mikado.4G10477.1	Eukaryota
mikado.1G1914.2	Eukaryota
mikado.5G12283.1	Eukaryota
mikado.1G7056.1	Eukaryota
mikado.1G5967.1	Eukaryota
mikado.2G10998.1	Eukaryota
mikado.1G16934.2	Eukaryota
mikado.1G12401.1	Eukaryota
mikado.4G268.1	Eukaryota
mikado.1G3986.1	Eukaryota
mikado.5G8122.1	Eukaryota
mikado.3G4876.1	Eukaryota
mikado.3G2474.1	Eukaryota
mikado.2G6328.1	Eukaryota
mikado.4G3129.1	Eukaryota
mikado.2G3323.1	Eukaryota
mikado.5G9853.1	Eukaryota
mikado.1G13371.1	Eukaryota
mikado.3G3382.1	Eukaryota
mikado.3G1509.1	Eukaryota
mikado.1G9260.1	Eukaryota
mikado.1G1516.1	Eukaryota
mikado.1G17497.1	Eukaryota
mikado.5G5663.3	Eukaryota
mikado.3G12269.1	Eukaryota
mikado.3G4894.1	Eukaryota
mikado.4G1474.1	Eukaryota
mikado.1G6571.1	Eukaryota
mikado.5G1494.1	Eukaryota
mikado.1G16116.1	Eukaryota
mikado.3G3802.1	Eukaryota
mikado.4G9849.1	Eukaryota
mikado.5G2427.1	Eukaryota
mikado.5G9945.1	Eukaryota
mikado.2G9905.1	Eukaryota
mikado.1G2638.1	Eukaryota
mikado.1G1065.1	Eukaryota
mikado.1G17479.1	Eukaryota
mikado.3G4153.1	Eukaryota
mikado.2G4550.1	Eukaryota
mikado.5G794.1	Eukaryota
mikado.5G4294.1	Eukaryota
mikado.3G12268.1	Eukaryota
mikado.3G9261.1	Eukaryota
mikado.3G6043.1	Eukaryota
mikado.3G4461.1	Eukaryota
mikado.1G269.1	Eukaryota
mikado.1G2633.1	Eukaryota
mikado.5G14759.1	Eukaryota
mikado.1G14136.1	Eukaryota
mikado.1G16298.1	Eukaryota
mikado.3G2339.2	Eukaryota
mikado.1G9906.1	Eukaryota
mikado.3G12068.1	Eukaryota
mikado.5G14637.1	Eukaryota
mikado.5G4547.1	Eukaryota
mikado.2G4327.1	Eukaryota
mikado.4G9097.1	Eukaryota
mikado.2G232.1	Eukaryota
mikado.1G10131.1	Eukaryota
mikado.2G6841.1	Eukaryota
mikado.1G11095.1	Eukaryota
mikado.3G6114.1	Eukaryota
mikado.3G292.1	Eukaryota
mikado.4G9449.1	Eukaryota
mikado.4G2910.1	Eukaryota
mikado.3G4827.1	Eukaryota
mikado.3G3878.1	Eukaryota
mikado.2G183.1	Eukaryota
mikado.1G9845.1	Eukaryota
mikado.1G3546.1	Eukaryota
mikado.1G4653.2	Eukaryota
mikado.3G3217.1	Eukaryota
mikado.5G12724.1	Eukaryota
mikado.1G168.1	Eukaryota
mikado.1G5759.1	Eukaryota
mikado.3G13047.2	Eukaryota
mikado.1G1244.1	Eukaryota
mikado.2G4171.1	Eukaryota
mikado.3G2294.1	Eukaryota
mikado.2G4696.1	Eukaryota
mikado.2G7649.1	Eukaryota
mikado.1G16915.1	Eukaryota
mikado.3G1251.1	Eukaryota
mikado.3G11935.1	Eukaryota
mikado.5G1374.1	Eukaryota
mikado.5G3158.1	Eukaryota
mikado.5G7877.2	Eukaryota
mikado.1G10919.1	Eukaryota
mikado.5G14548.1	Eukaryota
mikado.5G2090.1	Eukaryota
mikado.3G463.1	Eukaryota
mikado.3G7101.1	Eukaryota
mikado.2G4131.1	Eukaryota
mikado.2G7122.1	Eukaryota
mikado.4G9326.1	Eukaryota
mikado.5G12615.1	Eukaryota
mikado.5G12900.2	Eukaryota
mikado.1G918.1	Eukaryota
mikado.2G6971.1	Eukaryota
mikado.1G2972.2	Eukaryota
mikado.5G3979.1	Eukaryota
mikado.1G16607.1	Eukaryota
mikado.2G9968.1	Eukaryota
mikado.5G1196.1	Eukaryota
mikado.3G8726.2	Eukaryota
mikado.5G15815.2	Eukaryota
mikado.2G4389.3	Eukaryota
mikado.2G9128.1	Eukaryota
mikado.4G509.1	Eukaryota
mikado.1G2698.2	Eukaryota
mikado.5G4672.1	Eukaryota
mikado.3G3148.1	Eukaryota
mikado.4G10192.1	Eukaryota
mikado.1G16521.2	Eukaryota
mikado.4G9096.1	Eukaryota
mikado.3G2639.1	Eukaryota
mikado.2G4763.1	Eukaryota
mikado.3G13426.1	Eukaryota
mikado.2G4259.1	Eukaryota
mikado.5G9960.1	Eukaryota
mikado.2G4068.1	Eukaryota
mikado.4G3346.1	Eukaryota
mikado.1G10076.1	Eukaryota
mikado.5G3949.1	Eukaryota
mikado.5G3261.1	Eukaryota
mikado.4G9269.1	Eukaryota
mikado.2G645.3	Eukaryota
mikado.5G8353.1	Eukaryota
mikado.1G5651.1	Eukaryota
mikado.2G9133.1	Eukaryota
mikado.3G1674.2	Eukaryota
mikado.2G5078.1	Eukaryota
mikado.4G6016.1	Eukaryota
mikado.1G9175.2	Eukaryota
mikado.3G6804.1	Eukaryota
mikado.3G8275.1	Eukaryota
mikado.3G4875.1	Eukaryota
mikado.5G3255.1	Eukaryota
mikado.1G12440.1	Eukaryota
mikado.5G14899.1	Eukaryota
mikado.1G16759.1	Eukaryota
mikado.4G10834.1	Eukaryota
mikado.1G15660.1	Eukaryota
mikado.1G10506.1	Eukaryota
mikado.3G11120.1	Eukaryota
mikado.3G574.1	Eukaryota
mikado.5G7916.1	Eukaryota
mikado.1G1888.1	Eukaryota
mikado.3G11792.1	Eukaryota
mikado.4G9104.1	Eukaryota
mikado.3G8887.1	Eukaryota
mikado.3G3948.1	Eukaryota
mikado.3G9395.1	Eukaryota
mikado.3G92.1	Eukaryota
mikado.5G5679.1	Eukaryota
mikado.1G3258.1	Eukaryota
mikado.5G5319.1	Eukaryota
mikado.1G7058.1	Eukaryota
mikado.1G389.3	Eukaryota
mikado.2G8050.1	Eukaryota
mikado.2G3953.1	Eukaryota
mikado.4G1198.1	Eukaryota
mikado.5G1493.2	Eukaryota
mikado.2G11170.1	Eukaryota
mikado.5G13796.1	Eukaryota
mikado.4G4313.1	Eukaryota
mikado.1G2458.1	Eukaryota
mikado.1G11895.1	Eukaryota
mikado.2G3369.1	Eukaryota
mikado.5G9153.1	Eukaryota
mikado.5G3809.1	Eukaryota
mikado.2G4105.1	Eukaryota
mikado.1G15553.1	Eukaryota
mikado.4G9109.1	Eukaryota
mikado.1G16389.1	Eukaryota
mikado.2G554.1	Eukaryota
mikado.4G10825.1	Eukaryota
mikado.4G8668.1	Eukaryota
mikado.4G10499.1	Eukaryota
mikado.1G9186.1	Eukaryota
mikado.5G11363.1	Eukaryota
mikado.1G11682.1	Eukaryota
mikado.5G129.1	Eukaryota
mikado.3G2967.2	Eukaryota
mikado.5G8900.1	Eukaryota
mikado.5G14881.1	Eukaryota
mikado.5G1492.1	Eukaryota
mikado.5G14701.1	Eukaryota
mikado.1G8339.1	Eukaryota
mikado.2G8901.1	Eukaryota
mikado.4G4501.1	Eukaryota
mikado.5G2117.1	Eukaryota
mikado.1G16078.1	Eukaryota
mikado.3G4083.1	Eukaryota
mikado.1G5872.1	Eukaryota
mikado.1G15880.1	Eukaryota
mikado.3G11817.1	Eukaryota
mikado.1G6662.1	Eukaryota
mikado.4G7226.1	Eukaryota
mikado.3G8193.2	Eukaryota
mikado.1G3051.1	Eukaryota
mikado.3G3107.1	Eukaryota
mikado.5G12145.1	Eukaryota
mikado.3G13569.1	Eukaryota
mikado.3G12356.1	Eukaryota
mikado.1G6220.1	Eukaryota
mikado.2G9161.1	Eukaryota
mikado.1G15114.3	Eukaryota
mikado.1G412.1	Eukaryota
mikado.1G2892.1	Eukaryota
mikado.5G4298.1	Eukaryota
mikado.3G11138.1	Eukaryota
mikado.5G3683.1	Eukaryota
mikado.3G11561.1	Eukaryota
mikado.5G14393.2	Eukaryota
mikado.2G9578.1	Eukaryota
mikado.1G13513.1	Eukaryota
mikado.2G5030.1	Eukaryota
mikado.1G1283.1	Eukaryota
mikado.1G8835.1	Eukaryota
mikado.3G9338.1	Eukaryota
mikado.5G8572.1	Eukaryota
mikado.5G13083.1	Eukaryota
mikado.5G540.1	Eukaryota
mikado.5G14465.1	Eukaryota
mikado.4G6156.1	Eukaryota
mikado.4G2825.1	Eukaryota
mikado.2G4453.1	Eukaryota
mikado.4G7939.1	Eukaryota
mikado.1G2926.1	Eukaryota
mikado.3G4294.1	Eukaryota
mikado.4G10780.1	Eukaryota
mikado.3G670.1	Eukaryota
mikado.1G5978.1	Eukaryota
mikado.5G556.1	Eukaryota
mikado.3G5191.2	Eukaryota
mikado.4G9803.1	Eukaryota
mikado.3G10061.1	Eukaryota
mikado.4G5147.1	Eukaryota
mikado.3G12036.1	Eukaryota
mikado.5G9632.1	Eukaryota
mikado.1G605.1	Eukaryota
mikado.4G4079.2	Eukaryota
mikado.5G13125.1	Eukaryota
mikado.2G4214.1	Eukaryota
mikado.5G9229.1	Eukaryota
mikado.2G9673.1	Eukaryota
mikado.1G12236.2	Eukaryota
mikado.1G11931.1	Eukaryota
mikado.3G3878.3	Eukaryota
mikado.5G14671.1	Eukaryota
mikado.4G9106.1	Eukaryota
mikado.3G375.1	Eukaryota
mikado.1G13417.1	Eukaryota
mikado.1G16591.1	Eukaryota
mikado.1G14227.1	Eukaryota
mikado.1G531.1	Eukaryota
mikado.5G14885.1	Eukaryota
mikado.1G2989.1	Eukaryota
mikado.5G3412.1	Eukaryota
mikado.1G16460.1	Eukaryota
mikado.1G3360.1	Eukaryota
mikado.5G10009.1	Eukaryota
mikado.1G2725.1	Eukaryota
mikado.2G7550.1	Eukaryota
mikado.4G5941.1	Eukaryota
mikado.3G2802.1	Eukaryota
mikado.3G4649.1	Eukaryota
mikado.1G5524.1	Eukaryota
mikado.1G9812.1	Eukaryota
mikado.5G15735.1	Eukaryota
mikado.4G10574.1	Eukaryota
mikado.2G8864.1	Eukaryota
mikado.1G17095.1	Eukaryota
mikado.1G4250.1	Eukaryota
mikado.4G866.2	Eukaryota
mikado.3G3707.1	Eukaryota
mikado.5G5199.1	Eukaryota
mikado.3G1943.1	Eukaryota
mikado.4G1594.1	Eukaryota
mikado.3G5241.1	Eukaryota
mikado.2G11287.1	Eukaryota
mikado.1G331.1	Eukaryota
mikado.3G6540.1	Eukaryota
mikado.4G9850.1	Eukaryota
mikado.5G9345.1	Eukaryota
mikado.3G5998.1	Eukaryota
mikado.2G8606.3	Eukaryota
mikado.5G8704.1	Eukaryota
mikado.4G83.1	Eukaryota
mikado.5G3284.1	Eukaryota
mikado.4G10788.1	Eukaryota
mikado.3G1400.1	Eukaryota
mikado.1G15133.1	Eukaryota
mikado.1G1807.1	Eukaryota
mikado.4G575.1	Eukaryota
mikado.2G3807.1	Eukaryota
mikado.5G14432.2	Eukaryota
mikado.1G419.1	Eukaryota
mikado.2G10140.1	Eukaryota
mikado.3G10247.1	Eukaryota
mikado.2G8123.1	Eukaryota
mikado.5G12072.1	Eukaryota
mikado.5G15457.1	Eukaryota
mikado.3G4311.1	Eukaryota
mikado.3G11651.1	Eukaryota
mikado.2G6415.1	Eukaryota
mikado.5G3292.1	Eukaryota
mikado.4G4103.1	Eukaryota
mikado.3G2550.2	Eukaryota
mikado.3G2211.1	Eukaryota
mikado.1G10293.3	Eukaryota
mikado.3G5509.1	Eukaryota
mikado.3G10693.2	Eukaryota
mikado.1G11308.1	Eukaryota
mikado.2G4549.1	Eukaryota
mikado.1G2085.1	Eukaryota
mikado.3G13586.1	Eukaryota
mikado.2G9825.1	Eukaryota
mikado.2G9746.1	Eukaryota
mikado.3G10569.1	Eukaryota
mikado.1G644.1	Eukaryota
mikado.1G14764.1	Eukaryota
mikado.1G17180.1	Eukaryota
mikado.5G8843.1	Eukaryota
mikado.4G10605.1	Eukaryota
mikado.1G3887.1	Eukaryota
mikado.3G12210.1	Eukaryota
mikado.5G13153.1	Eukaryota
mikado.3G1221.1	Eukaryota
mikado.5G8450.1	Eukaryota
mikado.5G10377.1	Eukaryota
mikado.3G432.1	Eukaryota
mikado.5G13333.1	Eukaryota
mikado.2G11109.1	Eukaryota
mikado.2G1389.1	Eukaryota
mikado.2G10575.1	Eukaryota
mikado.4G7216.1	Eukaryota
mikado.3G12339.1	Eukaryota
mikado.1G3841.1	Eukaryota
mikado.5G14977.1	Eukaryota
mikado.4G7702.1	Eukaryota
mikado.1G845.1	Eukaryota
mikado.4G9525.1	Eukaryota
mikado.1G1395.1	Eukaryota
mikado.5G14101.1	Eukaryota
mikado.5G12214.1	Eukaryota
mikado.1G16118.1	Eukaryota
mikado.3G9888.1	Eukaryota
mikado.4G9011.2	Eukaryota
mikado.4G9219.1	Eukaryota
mikado.5G8441.1	Eukaryota
mikado.1G16050.2	Eukaryota
mikado.5G9681.1	Eukaryota
mikado.5G91.1	Eukaryota
mikado.1G14783.1	Eukaryota
mikado.3G426.1	Eukaryota
mikado.1G5132.1	Eukaryota
mikado.4G5381.1	Eukaryota
mikado.1G5475.1	Eukaryota
mikado.3G2672.1	Eukaryota
mikado.5G1167.2	Eukaryota
mikado.5G15723.1	Eukaryota
mikado.1G4101.1	Eukaryota
mikado.5G1004.1	Eukaryota
mikado.5G8888.1	Eukaryota
mikado.5G9811.2	Eukaryota
mikado.2G8316.1	Eukaryota
mikado.5G15311.2	Eukaryota
mikado.5G1710.1	Eukaryota
mikado.3G9528.1	Eukaryota
mikado.3G12366.1	Eukaryota
mikado.5G12968.1	Eukaryota
mikado.2G2116.1	Eukaryota
mikado.1G17661.1	Eukaryota
mikado.2G7510.1	Eukaryota
mikado.4G10509.1	Eukaryota
mikado.2G754.1	Eukaryota
mikado.3G10269.1	Eukaryota
mikado.5G12058.1	Eukaryota
mikado.4G4987.1	Eukaryota
mikado.1G15113.1	Eukaryota
mikado.4G7748.1	Eukaryota
mikado.2G4269.1	Eukaryota
mikado.5G465.1	Eukaryota
mikado.5G4545.2	Eukaryota
mikado.1G1678.1	Eukaryota
mikado.3G5289.1	Eukaryota
mikado.1G2881.1	Eukaryota
mikado.1G844.1	Eukaryota
mikado.4G8060.1	Eukaryota
mikado.5G930.1	Eukaryota
mikado.4G1517.1	Eukaryota
mikado.5G790.1	Eukaryota
mikado.4G337.1	Eukaryota
mikado.3G2352.1	Eukaryota
mikado.5G2417.1	Eukaryota
mikado.1G177.1	Eukaryota
mikado.1G613.1	Eukaryota
mikado.2G4554.1	Eukaryota
mikado.1G7072.1	Eukaryota
mikado.5G4364.1	Eukaryota
mikado.3G11020.1	Eukaryota
mikado.1G277.1	Eukaryota
mikado.4G807.1	Eukaryota
mikado.2G516.3	Eukaryota
mikado.1G5237.1	Eukaryota
mikado.4G8331.3	Eukaryota
mikado.5G3711.1	Eukaryota
mikado.5G10669.1	Eukaryota
mikado.4G5499.1	Eukaryota
mikado.5G1747.1	Eukaryota
mikado.3G116.1	Eukaryota
mikado.5G429.1	Eukaryota
mikado.1G16521.1	Eukaryota
mikado.5G12056.1	Eukaryota
mikado.3G4961.1	Eukaryota
mikado.1G1262.1	Eukaryota
mikado.2G6910.1	Eukaryota
mikado.3G4080.1	Eukaryota
mikado.3G7445.1	Eukaryota
mikado.2G5279.1	Eukaryota
mikado.5G895.1	Eukaryota
mikado.5G346.1	Eukaryota
mikado.5G15212.1	Eukaryota
mikado.3G10604.1	Eukaryota
mikado.2G10461.1	Eukaryota
mikado.5G14009.1	Eukaryota
mikado.4G8652.1	Eukaryota
mikado.5G11684.1	Eukaryota
mikado.4G5884.1	Eukaryota
mikado.1G190.1	Eukaryota
mikado.1G5881.1	Eukaryota
mikado.5G380.1	Eukaryota
mikado.5G1239.1	Eukaryota
mikado.1G2248.1	Eukaryota
mikado.4G9491.1	Eukaryota
mikado.5G11397.1	Eukaryota
mikado.2G8543.3	Eukaryota
mikado.4G5003.1	Eukaryota
mikado.1G7964.1	Eukaryota
mikado.4G8389.1	Eukaryota
mikado.1G843.1	Eukaryota
mikado.3G10425.1	Eukaryota
mikado.3G419.2	Eukaryota
mikado.3G12301.1	Eukaryota
mikado.5G1184.1	Eukaryota
mikado.2G8112.1	Eukaryota
mikado.1G10345.1	Eukaryota
mikado.3G88.1	Eukaryota
mikado.1G1987.1	Eukaryota
mikado.1G14671.1	Eukaryota
mikado.1G5829.1	Eukaryota
mikado.1G2133.1	Eukaryota
mikado.1G7836.1	Eukaryota
mikado.1G14966.1	Eukaryota
mikado.5G10948.1	Eukaryota
mikado.1G3758.1	Eukaryota
mikado.4G9538.1	Eukaryota
mikado.4G7906.1	Eukaryota
mikado.2G5945.1	Eukaryota
mikado.5G15743.1	Eukaryota
mikado.2G3706.1	Eukaryota
mikado.2G4562.1	Eukaryota
mikado.5G13110.1	Eukaryota
mikado.4G10324.1	Eukaryota
mikado.5G723.2	Eukaryota
mikado.3G11141.1	Eukaryota
mikado.1G15843.2	Eukaryota
mikado.5G14631.1	Eukaryota
mikado.3G11942.1	Eukaryota
mikado.5G15213.1	Eukaryota
mikado.5G3612.1	Eukaryota
mikado.2G6570.1	Eukaryota
mikado.3G1856.1	Eukaryota
mikado.1G17273.1	Eukaryota
mikado.3G1733.1	Eukaryota
mikado.4G5124.1	Eukaryota
mikado.3G11568.1	Eukaryota
mikado.2G8362.1	Eukaryota
mikado.3G9981.1	Eukaryota
mikado.5G15309.1	Eukaryota
mikado.3G11220.1	Eukaryota
mikado.5G14565.1	Eukaryota
mikado.1G846.1	Eukaryota
mikado.1G6225.1	Eukaryota
mikado.3G11937.1	Eukaryota
mikado.1G16725.1	Eukaryota
mikado.1G2223.1	Eukaryota
mikado.2G7011.1	Eukaryota
mikado.1G11836.1	Eukaryota
mikado.1G12094.2	Eukaryota
mikado.3G7701.1	Eukaryota
mikado.3G11715.1	Eukaryota
mikado.2G7919.1	Eukaryota
mikado.3G13311.1	Eukaryota
mikado.5G2631.1	Eukaryota
mikado.5G12370.1	Eukaryota
mikado.2G9576.1	Eukaryota
mikado.4G8816.1	Eukaryota
mikado.1G16648.1	Eukaryota
mikado.2G4470.1	Eukaryota
mikado.1G16497.1	Eukaryota
mikado.1G6990.1	Eukaryota
mikado.3G12879.1	Eukaryota
mikado.1G5.1	Eukaryota
mikado.4G7841.1	Eukaryota
mikado.3G1676.1	Eukaryota
mikado.4G176.1	Eukaryota
mikado.2G11328.1	Eukaryota
