"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"AT1G48450.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48460.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48460.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48470.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48480.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48490.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48490.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48490.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48490.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48500.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48500.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48500.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48510.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48510.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48510.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48510.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48520.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48520.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48520.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48530.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48540.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48540.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48540.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48550.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48550.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48560.1"	"Tracheophyta"	1	1	1	0	1	1
"AT1G48560.2"	"Tracheophyta"	1	1	1	0	1	1
"AT1G48570.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48580.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48580.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48580.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48590.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48590.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48590.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48590.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G48600.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48600.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48600.uORF1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT1G48605.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48610.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48610.2"	"Brassicaceae"	1	1	1	1	1	1
"AT1G48620.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48630.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48635.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48635.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48640.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48650.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48650.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48660.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48660.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48670.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48670.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48690.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48700.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48700.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48700.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48700.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G48700.5"	"Eukaryota"	1	1	1	1	1	1
"AT1G48700.6"	"Eukaryota"	1	1	1	1	1	1
"AT1G48720.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48725.1"	"Arabidopsis thaliana"	0	1	0	0	1	1
"AT1G48730.1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT1G48740.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48740.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48740.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48740.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G48745.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48750.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48760.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48760.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48760.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48770.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48770.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48770.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48780.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48780.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G48790.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48800.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48820.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48830.1"	"Eukaryota"	1	1	1	0	1	1
"AT1G48830.2"	"Eukaryota"	1	1	1	0	1	1
"AT1G48840.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48850.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48850.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48850.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48860.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48860.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48870.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48870.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48870.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48880.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48900.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48900.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48910.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48912.1"	"Brassicaceae"	1	1	1	0	0	1
"AT1G48920.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48930.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48940.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48950.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48953.1"	"Arabidopsis thaliana"	1	0	0	1	0	1
"AT1G48960.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48970.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48970.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G48980.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G48980.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G48980.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G48980.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G48990.1"	"Eukaryota"	1	1	0	1	1	1
"AT1G49000.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49005.1"	"Tracheophyta"	1	1	1	1	0	1
"AT1G49010.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49015.1"	"Eukaryota"	1	1	0	1	1	1
"AT1G49030.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49032.1"	"Brassicaceae"	1	1	1	1	0	1
"AT1G49032.2"	"Brassicaceae"	1	1	1	1	0	1
"AT1G49040.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49040.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49040.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49040.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G49050.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49050.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49050.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49100.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49110.1"	"Brassicaceae"	1	1	0	1	1	1
"AT1G49120.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49130.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49130.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49140.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49140.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49150.1"	"Brassicaceae"	1	1	1	1	1	1
"AT1G49160.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.6"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49160.7"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49170.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49180.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49180.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49190.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49190.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49200.1"	"Eukaryota"	1	1	0	1	1	1
"AT1G49205.1"	"Arabidopsis thaliana"	1	1	1	1	0	1
"AT1G49210.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49220.1"	"Eukaryota"	1	1	1	0	1	1
"AT1G49225.1"	"Brassicaceae"	1	1	1	1	0	1
"AT1G49230.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49240.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49245.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49250.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49260.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49270.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49290.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49300.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49300.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49310.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49320.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49330.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49340.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49340.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49340.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49340.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G49350.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49360.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49360.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49360.3"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49360.4"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49360.5"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49380.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49390.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49390.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49400.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49405.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49410.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49420.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49430.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49430.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49435.1"	"Brassicaceae"	1	1	1	1	1	1
"AT1G49450.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49470.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49475.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49480.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49480.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49480.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49490.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49490.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49500.1"	"Tracheophyta"	1	1	1	1	0	1
"AT1G49500.2"	"Tracheophyta"	1	1	1	1	0	1
"AT1G49510.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49510.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49510.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49520.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49530.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49540.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49540.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49560.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49560.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49570.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49580.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49590.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49590.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49590.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49600.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49600.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49600.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49610.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49620.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49620.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49620.3"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49630.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49630.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49630.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49630.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49630.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49640.1"	"Cellular Organisms"	0	0	1	0	1	1
"AT1G49650.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49660.1"	"Cellular Organisms"	1	1	1	0	1	1
"AT1G49670.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49670.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49680.1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT1G49700.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49700.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49700.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49700.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G49710.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49715.1"	"Brassicaceae"	1	1	1	1	1	1
"AT1G49720.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49720.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49720.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49730.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49730.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49730.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49730.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49730.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49740.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49750.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49760.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49760.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49770.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49780.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49790.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49790.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49800.1"	"Tracheophyta"	1	1	0	1	1	1
"AT1G49810.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49820.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49830.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49830.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49840.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49850.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49860.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49870.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49870.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49880.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49880.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49890.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49900.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49910.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49920.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49920.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49930.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49940.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49940.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49940.3"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49940.4"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49940.5"	"Tracheophyta"	1	1	1	1	1	1
"AT1G49950.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49950.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G49950.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G49960.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49970.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49975.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G49980.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.6"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.7"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.8"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49980.9"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G49990.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50000.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50000.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50000.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50000.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50000.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50010.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50020.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50030.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50030.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50040.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50050.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50050.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50060.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50080.1"	"Brassicaceae"	0	1	0	0	1	1
"AT1G50090.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50110.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50110.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50120.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50120.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50140.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50140.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50140.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50140.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50140.5"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50160.1"	"Brassicaceae"	1	0	0	1	0	1
"AT1G50170.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50170.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50170.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50180.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50190.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50200.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50200.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50220.1"	"Brassicaceae"	1	1	1	1	1	1
"AT1G50240.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50240.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50250.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50260.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50260.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50270.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50280.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50280.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50290.1"	"Arabidopsis thaliana"	1	1	1	1	1	1
"AT1G50300.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50300.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50310.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50310.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50320.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50325.1"	"Tracheophyta"	0	0	0	1	0	1
"AT1G50340.1"	"Tracheophyta"	1	0	0	1	0	1
"AT1G50350.1"	"Tracheophyta"	0	1	0	1	1	1
"AT1G50360.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50370.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50380.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50380.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50390.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50400.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50410.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50410.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50410.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50410.4"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50420.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50430.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50430.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50440.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50440.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50440.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G50440.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G50440.5"	"Eukaryota"	1	1	1	1	1	1
"AT1G50450.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50460.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50460.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50460.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50470.1"	"Brassicaceae"	1	0	0	1	0	1
"AT1G50480.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50490.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50500.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50500.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50500.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G50500.4"	"Eukaryota"	1	1	1	1	1	1
"AT1G50500.5"	"Eukaryota"	1	1	1	1	1	1
"AT1G50510.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50520.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50530.1"	"Brassicaceae"	0	0	0	1	1	1
"AT1G50560.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50570.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50570.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50575.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50580.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50590.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50590.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50590.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50600.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50600.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50600.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50610.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50620.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50630.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50630.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50640.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50650.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50660.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50670.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50670.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50670.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G50680.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50690.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50690.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50700.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50700.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50700.3"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50710.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50720.1"	"Cellular Organisms"	1	1	0	1	1	1
"AT1G50730.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50730.2"	"Eukaryota"	1	1	1	1	1	1
"AT1G50730.3"	"Eukaryota"	1	1	1	1	1	1
"AT1G50732.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50740.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50745.1"	"Brassicaceae"	1	1	1	1	1	1
"AT1G50750.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50760.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50770.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50780.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50790.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50820.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50820.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50830.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50840.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50840.2"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50870.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50880.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50890.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50900.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50910.1"	"Eukaryota"	1	1	1	1	1	1
"AT1G50910.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50920.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50930.1"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50930.2"	"Tracheophyta"	1	1	1	1	1	1
"AT1G50940.1"	"Cellular Organisms"	1	1	1	1	1	1
"AT1G50950.1"	"Eukaryota"	1	1	1	1	1	1
